customer_id,month,data_usage_mb,login_attempts,bill_amount,payment_delay_days,network_latency_ms,packet_loss_percent,download_speed_mbps,churn_next_month
78,2,289.95,16,47.36,8,61.93,0.42,105.42,0
78,3,289.64,21,51.21,6,48.27,0.53,132.99,0
78,4,306.75,24,48.72,8,53.61,0.36,74.14,0
78,5,365.76,24,55.76,11,31.3,0.26,65.03,0
78,6,375.93,25,47.58,13,58.67,0.2,77.35,1
79,1,453.65,27,46.23,10,63.18,1.17,98.22,0
79,2,462.56,29,41.31,5,64.95,1.09,119.03,0
79,3,572.79,29,42.25,13,47.32,0.39,96.33,0
79,4,525.69,23,50.71,7,44.33,0.52,71.16,0
79,5,502.52,29,51,12,37.78,1.74,116.09,0
79,6,645.99,26,41.63,2,48.44,0.43,86.62,0
80,1,664.65,18,50.52,3,49.11,1.17,121.58,0
80,2,603.88,16,50.91,8,37.66,0.46,70.66,0
80,3,717.33,21,51.55,3,55.16,0.21,102.57,0
80,4,626.8,16,51.09,12,50.7,1.98,98.9,0
80,5,616.88,22,61.46,13,50.12,0.7,100.87,0
80,6,650.23,22,63.94,1,64.98,1.24,100.18,0
81,1,505.22,13,42.79,11,41.56,0.08,80.95,0
81,2,455.71,19,48.43,3,58.3,0.21,118.01,0
81,3,553.52,12,55.08,5,38.22,1.21,114.71,0
81,4,411.52,20,48.2,12,44.76,0.93,96.78,0
81,5,556.28,16,47.8,5,63.11,0.26,121.46,0
81,6,480.04,13,46.06,11,28.85,0.66,93.66,1
82,1,443.29,17,70.72,12,37.45,1.61,76.65,0
82,2,390.06,20,70.67,1,48.02,0.25,107.53,0
82,3,399.57,19,70.6,5,48.68,1.05,112.06,0
82,4,424.85,19,65.55,3,60.58,1.89,82.38,0
82,5,452.25,22,70.56,14,64.36,0.08,112.65,0
82,6,403.03,16,69.06,8,47.59,0.92,59.76,0
83,1,307.58,18,60.36,7,51.78,1.79,126.64,0
83,2,443.12,16,47.19,11,39.13,0.45,91.27,0
83,3,325.4,14,64.3,3,48.16,1.17,88.76,0
83,4,324.3,15,66.32,5,33.67,1.18,80.28,0
83,5,407.33,15,65.88,12,62.06,0.51,93.52,0
83,6,399.16,20,59.03,5,60.97,0.62,128.89,0
84,1,475.16,23,34.74,3,40.39,1.3,84.99,0
84,2,524.3,20,39.14,1,48.36,1,78.16,0
84,3,573.7,15,37.84,2,34.54,1.62,131.8,0
84,4,597.99,18,40.78,8,36.58,1.4,86.01,0
84,5,530.36,19,35.9,7,56.97,1.85,112.54,0
84,6,468.5,20,30.07,8,60.87,0.5,104.36,0
85,1,463.53,13,39.91,2,40.2,0.9,76.93,0
85,2,350.92,17,50.9,5,36.45,1.3,103.45,0
85,3,562.85,14,45.83,5,44.58,1.74,83.23,0
85,4,430.5,16,47.04,10,50.77,1.4,84.61,0
85,5,424.15,16,56.81,1,44.86,1.06,117.61,0
85,6,427.13,15,40.63,14,47.11,1.74,127.48,1
86,1,518.53,18,25.15,1,43.47,0.61,111.92,0
86,2,417.98,22,32.9,7,33.81,0.81,152.67,0
86,3,476.47,15,34.46,9,54.73,1.62,88.2,0
86,4,458.39,18,27.29,6,39.3,0.76,102.63,0
86,5,455.42,19,36.28,9,58.07,0.89,106.52,0
86,6,524.21,20,33.11,1,44.41,1.65,124.82,0
87,1,580.91,23,45.95,9,37.24,0.37,102.91,0
87,2,559.27,24,45,10,65.89,1.33,97.77,0
87,3,532.84,17,51.9,5,45.86,0.77,93.12,0
87,4,546.41,17,62.77,4,36.08,0.05,121.11,0
87,5,526.47,21,55.78,14,46.78,1.56,47.02,0
87,6,597.81,22,52.75,7,32.67,0.9,112.9,1
88,1,562.45,10,57.6,7,55.02,0.82,47.18,0
88,2,616.08,15,58.15,6,55.07,0.79,93.46,0
88,3,635.37,9,58.98,9,44.65,1.09,116.31,0
88,4,601.41,16,59.47,6,46.43,1.56,100.9,0
88,5,585.47,10,56.55,10,36.28,1.96,110,0
88,6,671.6,8,69.61,2,41.23,1.04,88.99,1
89,1,527.37,10,64.69,8,68.83,0.82,72.83,0
89,2,659.86,7,72.57,6,60.58,0.49,77.87,0
89,3,560.71,13,61.35,2,42.86,1.65,96.33,0
89,4,616.21,14,73.84,4,48.93,1.13,113.14,0
89,5,600.77,12,62.33,3,74.42,0.52,136.19,0
89,6,521.5,7,65.16,8,51.2,0.99,119.88,1
90,1,575.69,10,51.49,3,42.43,0.81,119.17,0
90,2,575.51,18,57.34,1,60.74,1.25,108.84,0
90,3,512.52,19,48.39,2,41.38,0.33,110.35,0
90,4,508.01,15,52.23,4,29.81,0.85,85.5,0
90,5,489.6,17,58.63,3,50.94,0.72,68.22,0
90,6,543.4,19,41.59,3,57.85,0.53,113.24,0
91,1,586.57,23,57.88,14,46.84,0.46,94.47,0
91,2,582.76,24,54.41,7,46.34,0.83,113.98,0
91,3,607.22,26,58.03,7,44.22,1.86,124.26,0
91,4,596.31,30,54.76,2,42.6,1.77,96.57,0
91,5,586.37,22,57.38,8,48.45,1.46,72.54,0
91,6,507.54,22,59.44,10,50.47,1.29,83.31,1
92,1,341.26,21,56.14,14,38.43,0.53,92.81,0
92,2,455.68,19,42.42,10,50.84,1.57,108.73,0
92,3,396.95,20,39.98,10,48.48,1.02,92.8,0
92,4,435.34,15,47.4,9,53.12,0.17,78.12,0
92,5,464.04,19,44.51,8,42.96,1.97,84.8,0
92,6,479.94,15,43.41,5,64.87,0.61,98.77,1
93,1,466.95,17,63.12,2,57.05,1.59,96.99,0
93,2,646.51,17,55.14,11,47.19,1.45,95.58,0
93,3,557.55,20,56.14,6,51.87,0.54,119.93,0
93,4,502.79,20,60.32,0,46.97,0.44,74.26,0
93,5,546.83,23,59.14,14,37.41,0.24,86.58,0
93,6,523.55,21,70.46,13,25.88,1.74,54.52,1
94,1,604.13,9,49.06,6,57.96,1.69,122.27,0
94,2,599.71,10,59.32,8,49.33,1.11,63.72,0
94,3,570.72,9,53.81,1,57.03,1.45,115.23,0
94,4,489.9,9,59.63,11,42.06,0.47,105.66,0
94,5,530.25,10,59.83,9,46.22,0.55,85.93,0
94,6,626.25,15,58.67,12,46.68,1.02,105.55,1
95,1,453.77,10,29.79,5,44.83,0.67,78.72,0
95,2,536.6,14,32.24,11,36.74,0.83,118.4,0
95,3,524.03,16,28.45,9,59.16,0.21,78.87,0
95,4,478.8,15,27.76,5,45.08,1.44,80.79,0
95,5,610.32,13,33.75,7,48.31,0.42,93.17,0
95,6,529.19,9,41.64,13,74.89,1.91,93.23,1
96,1,356.05,14,53.93,5,67.61,0.24,126.28,0
96,2,375.48,20,61.44,9,44.46,0.42,118.03,0
96,3,408.27,23,67.81,0,68.83,1.02,91.36,0
96,4,485.09,16,43.73,6,48.72,1.27,131.06,0
96,5,442.55,15,50.6,10,55.42,0.14,75.01,0
96,6,336.49,20,62.05,9,63.2,1.19,91.14,1
97,1,519.01,12,40.31,13,58.28,0.94,54.04,0
97,2,309.55,20,39.21,6,55.14,0.82,102.62,0
97,3,461.11,16,44.01,5,57.08,0.4,71.42,0
97,4,361.56,20,39.97,1,52.52,0.79,114.41,0
97,5,399.62,13,51.17,13,46.85,0.41,106.39,0
97,6,445.56,12,34.84,1,59.96,1.46,116.13,1
98,1,492.85,20,52.18,6,46.54,1.49,97.14,0
98,2,514.94,17,52.37,4,48.98,0.38,102.12,0
98,3,469.94,23,50.5,14,32.5,1.45,110.13,0
98,4,416.88,19,47.6,7,60.49,1.69,88.88,0
98,5,583.52,25,41.21,7,40.57,1.5,126.51,0
98,6,529.37,25,48.17,9,42.63,1.19,90.65,1
99,1,477,23,45.35,11,59.37,1.07,130.66,0
99,2,514.57,17,42.64,7,70.89,0.08,119.21,0
99,3,448.73,16,44.65,6,51.72,1.46,62.79,0
99,4,479.13,17,45.75,5,51.97,0.22,107.24,0
99,5,456.55,16,34.84,5,44.22,0.41,127.5,0
99,6,547.03,18,31.15,6,44.58,1.58,103.11,0
100,1,496.41,32,53.88,11,41.04,0.39,101.42,0
100,2,579.75,23,54.07,11,55.43,0.11,110.94,0
100,3,579.06,24,55.23,4,53.01,0.25,107.31,0
100,4,523.38,31,55.04,14,39.92,0.5,68.28,0
100,5,571.5,27,65.01,3,43.38,0.51,88.9,0
100,6,609,24,62.67,4,50.22,1.61,95.09,0
101,1,583.46,26,61.4,7,44.96,0.65,76.32,0
101,2,548.14,27,59.08,7,41.68,0.95,114.03,0
101,3,636.2,30,60.71,10,48.51,0.51,91.67,0
101,4,575.22,27,49.01,1,53.78,0.8,61.91,0
101,5,595.53,21,50.9,4,67.51,0.5,95.5,0
101,6,626.58,26,53.52,1,53.24,0.66,86.43,0
102,1,468.53,23,46.17,1,59.95,0.91,132.42,0
102,2,473.56,28,46.58,1,38.45,0.11,117.47,0
102,3,568.09,23,46.92,12,72.04,0.44,80.9,0
102,4,539.8,22,45.12,12,52.24,1.72,121.33,0
102,5,508.03,29,48.13,14,49.09,1.76,115,0
102,6,474.2,22,48.22,14,53.19,0.4,103.79,1
103,1,436.73,23,43.72,6,36.76,0.65,76.53,0
103,2,394.07,22,43.12,7,46.38,1.13,126.22,0
103,3,451.55,24,51.34,11,50.8,1.66,78.03,0
103,4,402.9,19,41.29,6,52.22,1.4,111.91,0
103,5,401.96,21,48.67,5,50.72,0.57,127.02,0
103,6,405.44,22,45.4,4,52.43,0.87,95.99,0
104,1,378.17,28,31.94,11,71.17,0.46,82.35,0
104,2,392.81,26,36.05,2,53.39,1.15,122.09,0
104,3,422.07,22,46.26,6,46,0.51,100.77,0
104,4,391.22,20,47.25,6,60.89,1.82,112.38,0
104,5,451.44,22,38.88,13,53.12,0.77,84.68,0
104,6,322.44,28,30.86,6,63.2,0.32,82.91,0
105,1,635.77,18,57.75,12,51.12,0.4,122.83,0
105,2,543.37,24,58.31,12,47.95,0.1,67.39,0
105,3,611.16,20,61.85,7,40.36,0.25,102.22,0
105,4,538.59,16,53.58,4,50.72,0.04,92.98,0
105,5,540.7,18,55.5,3,57.25,1.12,105.04,0
105,6,613.88,19,60.07,9,53.26,0.5,117.93,0
106,1,467.46,29,58.01,12,46.83,1.65,113.76,0
106,2,547.97,28,48.9,2,61.85,1.46,88.84,0
106,3,563.79,27,50.54,5,60.91,0.67,116.94,0
106,4,551.86,22,53.25,14,50.25,1.38,84.14,0
106,5,590.26,28,48.32,12,46.92,0.11,89.65,0
106,6,541.29,23,51.53,11,47.34,0.27,106.22,1
107,1,472.72,19,31.96,9,55.92,0.52,41.91,0
107,2,521.33,20,30,10,54.71,0.28,121.14,0
107,3,599.32,25,24.49,3,56.22,0.18,54.77,0
107,4,498.69,21,29.72,2,55.46,1.1,139.17,0
107,5,493.53,20,27.24,10,59.23,0.35,88.5,0
107,6,499.88,26,19.03,8,47.55,0.71,98.06,1
108,1,498.13,20,37.05,6,59.73,1.35,102.9,0
108,2,398.94,19,39.48,1,56.83,0.83,107.89,0
108,3,402.33,14,45,6,53.52,0.51,80.15,0
108,4,480.13,22,45.44,10,59.36,1.02,95.51,0
108,5,349.15,19,40.5,2,44.86,0.53,130.66,0
108,6,445.24,19,33.96,0,51.06,0.37,112.92,0
109,1,443.08,21,65.11,4,52.99,1.39,121.68,0
109,2,451.16,16,57.82,2,65.57,0.52,135.83,0
109,3,439.26,17,54.86,1,37.2,0.89,99.05,0
109,4,450.34,17,47.4,8,48.08,0.11,138.84,0
109,5,409.67,19,61.65,12,31.66,0.61,70.11,0
109,6,442.83,14,61.49,12,57.96,1,84.4,0
110,1,548.09,16,49.78,6,33.75,0.33,101.58,0
110,2,523.13,21,50.05,11,49.19,1.74,108.51,0
110,3,551.29,20,46.36,4,43.83,1.89,122.44,0
110,4,540.43,23,38.31,12,53.38,1.72,95.23,0
110,5,644.53,18,49.22,10,48.18,0.05,121.6,0
110,6,595.97,15,48.75,14,60.72,0.26,97.5,1
111,1,602.96,23,37.79,12,43.65,1.89,86.11,0
111,2,598.14,18,40.01,2,55.35,0.96,127.39,0
111,3,670.94,27,46.93,7,59.46,0.69,85.8,0
111,4,607.94,19,45.63,5,53.71,1.47,155.53,0
111,5,571.44,24,51.33,5,29.8,0.2,95.75,0
111,6,638.01,27,42.95,9,29.76,1.16,90.1,0
112,1,517.19,24,46.2,0,44.07,1.08,98.75,0
112,2,547.72,27,47.06,6,45,1.37,106.41,0
112,3,561.62,21,44.72,8,39.02,1.52,86.15,0
112,4,405.2,22,46.46,5,51.76,1.16,125.9,0
112,5,554.69,25,44.85,4,55.14,0.99,98.04,0
112,6,510.01,24,40.57,3,46.62,1.91,112.62,1
113,1,588.33,7,41.83,5,42.35,1.79,62.42,0
113,2,553.82,8,35.72,10,62.76,1.86,66.69,0
113,3,544.26,6,29.68,8,52.7,1.23,104.95,0
113,4,505.86,5,35.79,11,55.85,0.38,88.53,0
113,5,623.01,7,39.66,5,46.46,0.9,114.45,0
113,6,512.35,8,32.69,4,50.93,0.33,93.59,1
114,1,381.44,16,35.89,3,41.21,0.01,138.89,0
114,2,450.39,17,35.66,3,46.5,0.55,110.1,0
114,3,463.23,21,33.75,13,63.13,0.88,121.38,0
114,4,480.53,23,36.43,0,48.85,0.51,97.45,0
114,5,485.57,23,42.84,14,57.21,0.63,112.95,0
114,6,454.44,15,38.56,11,31.51,1.8,96.65,1
115,1,668.42,13,58.02,4,41.65,0.17,112.42,0
115,2,585.56,12,54.67,13,48.62,0.43,86.99,0
115,3,561.4,11,52.23,13,47.59,0.84,137.22,0
115,4,602.1,11,51.44,1,40.88,0.61,85.35,0
115,5,590.24,18,48.53,1,50.38,1.27,96.06,0
115,6,589.02,19,50,8,50.1,1.63,127.5,0
116,1,423.8,23,61.82,3,47.46,0.03,93.1,0
116,2,512.72,23,64.56,1,41.61,0.33,94.69,0
116,3,450.22,22,70.74,10,54.15,0.04,76.58,0
116,4,466.42,22,57.32,11,50.09,1.44,133.35,0
116,5,511.99,25,58.86,11,44.27,0.7,85.19,0
116,6,570.27,16,59.08,10,64.72,0.9,71.06,1
117,1,330.13,26,20.53,11,66.16,0.38,67.67,0
117,2,285.84,24,32.45,9,56.27,1.07,114.07,0
117,3,282.5,20,20.26,8,40.59,1.25,129.64,0
117,4,269.99,20,30,8,45.29,1.85,87.17,0
117,5,255.46,26,13.52,10,50.36,1.33,113.05,0
117,6,322.28,27,20.72,13,39.45,0.96,82.48,1
118,1,513.04,20,40.26,8,60.17,0.04,74.57,0
118,2,478.44,13,47.12,9,52.71,1.58,90.32,0
118,3,418.35,19,52.72,5,59.59,1.54,92.03,0
118,4,486.99,14,49.46,11,55.88,1.8,87.83,0
118,5,513.63,19,52.42,4,53.57,1.9,147.77,0
118,6,529.29,17,44.98,4,51.12,1.65,100.52,1
119,1,416.61,25,49.39,2,65.89,1.3,102.69,0
119,2,366.81,19,46.73,2,53.58,1.04,103.87,0
119,3,459.43,19,50.62,11,43.76,1.96,38.01,0
119,4,393.31,18,45.85,3,53.82,1.09,96.7,0
119,5,450.25,25,45.92,7,46.3,1.44,105.01,0
119,6,480.22,20,45.15,0,44.1,1.28,115.62,0
120,1,452.03,14,56.18,0,57.97,1.63,100.46,0
120,2,403.08,17,48.41,13,56.36,1.7,34.5,0
120,3,460.99,20,42.03,7,49.66,0.81,97.97,0
120,4,325.29,16,50.95,7,54.19,0.97,85.33,0
120,5,356.33,14,61.66,6,44.79,0.65,142.99,0
120,6,363.01,15,48.44,10,29.56,0.75,82.79,0
121,1,497.46,18,52.5,6,45.81,1.13,113.19,0
121,2,441.46,27,49.88,14,47.52,0.64,99.42,0
121,3,460.11,19,62.93,13,48.01,0.54,120.13,0
121,4,407.18,22,63.97,11,51.45,0.01,101.01,0
121,5,385.57,22,56.9,4,45.35,1.51,83.87,0
121,6,460.38,24,53.88,10,48.58,1.6,56.44,1
122,1,646.5,12,54.21,10,47.64,1.16,87.27,0
122,2,495.74,15,49.79,4,54.16,0.31,79.07,0
122,3,461.34,17,58.22,8,42.89,0.41,138.62,0
122,4,510.65,10,60.73,0,31.31,1.67,161.54,0
122,5,467.37,11,74.19,1,52.33,1.45,90.68,0
122,6,517.1,10,52.06,13,41.18,0.72,95.56,1
123,1,503.91,23,50.5,6,54.97,1.79,65.71,0
123,2,398.58,24,44.88,7,48.24,0.99,94.92,0
123,3,558.3,17,42.46,1,43.39,0.31,72.47,0
123,4,516.9,24,49.06,11,45.55,1.62,90.16,0
123,5,487.85,25,48.82,6,44.07,0.99,100.01,0
123,6,514.12,19,51.24,11,49.2,1.3,133.27,0
124,1,382.44,25,52.41,14,41.42,0.67,98.98,0
124,2,493.45,23,52.27,10,58.95,1.67,92.65,0
124,3,377,27,53.65,1,51.88,1.69,107.78,0
124,4,371.66,20,52.78,8,44.06,1.33,124.71,0
124,5,456.12,24,60.7,11,65.97,1.08,100.82,0
124,6,378.11,26,54.01,4,43.9,0.2,82.95,0
125,1,388.09,24,66.9,6,49.78,0.97,88.92,0
125,2,288.69,24,66.06,1,40.48,1.05,89.79,0
125,3,494.45,25,68.54,0,52.9,1.87,111.3,0
125,4,381.25,24,63.77,2,50.69,1.02,58.01,0
125,5,386.56,26,61.58,8,55.67,0.47,98.84,0
125,6,365.36,23,53.56,7,34.02,0.34,96.55,1
126,1,536.57,22,40.93,12,48.58,1.96,131.97,0
126,2,573.72,23,39.73,6,47.62,1.84,100.86,0
126,3,606.62,23,36.21,6,49.37,0.13,68.12,0
126,4,449.7,24,40.95,14,33.24,0.12,104.1,0
126,5,594.74,25,37.81,12,37.6,1.44,112.07,0
126,6,599.95,19,45.99,2,40.85,1.78,101.25,0
127,1,614.79,14,45.81,9,63.79,0.89,123.11,0
127,2,614.89,14,45.25,10,48.91,1.59,110.18,0
127,3,589.11,21,40.58,5,71.03,0.83,120.84,0
127,4,543.48,20,43.08,0,43.92,0.25,113.98,0
127,5,611.19,19,40.43,9,58.64,1.77,92.14,0
127,6,529.76,18,52.3,1,51.94,0.77,99.25,0
128,1,487.59,21,61.94,8,60.99,1.91,107.66,0
128,2,360.97,18,68.31,2,58.51,0.4,77.86,0
128,3,448.47,16,55.89,6,34.44,0.19,99.98,0
128,4,378.32,17,54.34,10,51.47,0.08,74.47,0
128,5,425.96,24,55.14,2,51.3,1.62,101.15,0
128,6,445.61,24,62.52,10,61.91,1.3,100.65,0
129,1,390.64,17,47.86,3,35.96,0.77,133.47,0
129,2,313.51,22,50.12,0,58.17,0.78,119.19,0
129,3,338.37,25,51.02,0,47.29,1.93,103.82,0
129,4,328.79,24,51.5,12,59.49,1.71,93.26,0
129,5,418.66,22,48.56,10,54.26,1.02,111.65,0
129,6,370.4,17,48.77,12,44.42,0.37,120.68,1
130,1,518.7,21,29.46,8,54.2,1.93,99.22,0
130,2,585.79,23,34.86,5,41.63,0.29,61.38,0
130,3,707.36,24,45.25,2,56.5,1.52,82.37,0
130,4,530.2,27,33.24,5,44.46,0.31,127.37,0
130,5,476.78,29,39.37,9,60.91,1.12,109.2,0
130,6,540.43,28,35.12,2,36.06,1.76,105.09,0
131,1,487.93,16,48.81,14,46.63,0.24,105.28,0
131,2,486.47,22,56.53,6,74.37,0.73,102.11,0
131,3,472.68,20,50.3,6,50.61,0.17,88.09,0
131,4,454.2,22,47.85,7,70.16,1.18,73.13,0
131,5,448.57,19,48.67,5,30.79,1.56,92.66,0
131,6,499.15,20,50.02,10,42.05,1.64,115.12,0
132,1,577.06,18,45,10,41.14,0.99,93.99,0
132,2,536.22,25,46.52,5,48.03,1.37,91.98,0
132,3,465.01,17,40.44,10,43.25,0.5,83.69,0
132,4,522.96,16,43.89,2,32.74,0.69,109.22,0
132,5,454.1,21,38.1,3,61.69,0.3,92.74,0
132,6,462.1,23,47.29,11,57.34,0.26,107.22,0
133,1,608.59,21,69.57,0,57.83,0.03,70.59,0
133,2,590.28,26,70.92,13,50.79,0.83,80.19,0
133,3,719.32,17,71.31,7,48.54,1.22,69.63,0
133,4,605,17,78.69,0,35.97,1.86,140.27,0
133,5,667.3,26,71.87,10,40.2,0.03,109.51,0
133,6,619.2,17,82.05,2,33.87,0.15,94.55,1
134,1,424.76,22,38.61,12,45.49,1.89,103.5,0
134,2,470.4,19,39.95,9,61.32,1.36,67.81,0
134,3,383.21,25,42.52,7,55.37,0,124.51,0
134,4,423.71,21,40.09,11,40.24,0.33,118.24,0
134,5,495.74,28,48.01,3,46.95,0.23,106.73,0
134,6,461.38,26,43.31,5,37.96,1.47,105.22,1
135,1,503.21,23,33.8,1,53.75,1.61,103.35,0
135,2,445.54,15,26.61,12,58.95,0.63,63.86,0
135,3,470.21,15,33.79,0,51.14,0.2,137.16,0
135,4,501.25,15,34.29,14,28.14,1.92,105.04,0
135,5,480.35,23,31.69,1,45.81,0.26,108.63,0
135,6,601.12,24,28.24,13,27.51,1.5,78.67,0
136,1,567.13,15,50.37,14,55.78,0.21,75.67,0
136,2,662.08,14,46.35,9,66.09,1.49,58.56,0
136,3,551.41,18,39.55,13,58.8,1.71,60.46,0
136,4,619.76,18,52.54,14,66.14,1.02,71.59,0
136,5,598.69,22,37.59,9,46.7,1.06,82.85,0
136,6,591.49,15,51.21,8,37.46,0.17,69.37,0
137,1,410.49,18,46.9,9,42.3,0.64,113.67,0
137,2,317.6,11,35.13,10,46.04,0.92,96.59,0
137,3,293.75,12,51.13,7,45.78,0.08,73.72,0
137,4,387.51,14,44,11,53.6,1.96,87.96,0
137,5,324.05,17,56,3,44.59,1.82,73,0
137,6,382.58,13,41.62,10,35.93,0.08,134.09,1
138,1,260,12,57.94,1,47.31,1,119.14,0
138,2,378.42,11,62.79,14,58.26,1.13,89.36,0
138,3,379.61,9,60.76,0,47.07,0.95,96.33,0
138,4,334.84,12,63.85,0,60.99,1.41,100.82,0
138,5,385.4,9,62.31,14,48.83,0.84,112.22,0
138,6,345.39,11,57.6,9,61.1,1.2,97.43,1
139,1,672.91,21,45.41,4,52.89,0.86,75.62,0
139,2,618.79,20,50.23,5,42.16,1.86,135.99,0
139,3,645.52,15,39.34,10,56.72,1.32,67.92,0
139,4,612,17,42.63,14,65.54,0,85.08,0
139,5,695.8,21,46,9,43.85,0.38,122.37,0
139,6,649.16,17,51.42,3,48.9,0.46,82.6,0
140,1,458.9,8,68.47,13,36.6,0.9,140.72,0
140,2,396.39,15,63.55,13,63.28,1.87,104.6,0
140,3,452.97,7,70.54,8,56.17,0.9,89.44,0
140,4,333.62,8,72.3,0,47.52,0.91,57.61,0
140,5,404.48,14,63.46,14,49.73,1.2,99.94,0
140,6,403.79,7,67.1,7,46.25,0.86,86.64,1
141,1,487.73,20,49.77,14,62.17,0.92,113.42,0
141,2,529.34,17,31.41,0,52.02,0.09,77.91,0
141,3,552.27,23,27.39,0,59.9,1.94,97.06,0
141,4,547.37,23,41.1,11,70.67,1.44,96.62,0
141,5,533.54,24,35.18,11,36.16,1.61,103.68,0
141,6,572.55,24,38.05,11,51.51,1.57,84.3,1
142,1,501.8,16,44.28,6,58.55,0.97,112.24,0
142,2,570.6,19,37.25,2,61.12,1.31,150.87,0
142,3,502.71,17,39.84,5,45.22,1.01,95.52,0
142,4,435.54,14,55.54,5,57.24,1.64,105.36,0
142,5,553.52,18,42.18,4,40.99,1.47,42.1,0
142,6,574.34,15,34.19,13,63.97,0.52,97.87,0
143,1,638.21,8,46.87,3,35.21,0.82,113.88,0
143,2,551.33,8,57.41,5,63.34,1.21,87.18,0
143,3,571.9,14,40.79,2,50.2,1.08,107.19,0
143,4,590.29,17,35.81,5,46.58,0.23,88.72,0
143,5,700.6,15,34.55,1,45.02,0.34,101.37,0
143,6,654.43,12,41.95,8,39.53,0.2,100.53,0
144,1,660.55,28,27.5,13,61.3,0.69,84.78,0
144,2,614.22,36,23.63,2,59.59,1.39,110.04,0
144,3,656.44,35,23.52,10,46.93,1.65,99.39,0
144,4,589.79,31,35.08,12,51.36,0.88,73.4,0
144,5,620.24,28,22.82,5,60.82,0.82,123.34,0
144,6,553.84,37,36.4,4,30.97,0.25,83.83,0
145,1,510.25,16,61.34,8,55.42,1.29,117.89,0
145,2,443,17,64.85,1,63.09,1.6,71.39,0
145,3,581.82,19,56.97,1,38.94,1.67,119.33,0
145,4,412.22,22,70.22,3,52.58,0.13,85.4,0
145,5,429.57,18,63.97,10,78.33,1.49,76.36,0
145,6,515.79,24,61.72,10,41.21,1.88,56.31,1
146,1,540.38,26,74.45,8,69.42,1.24,121.93,0
146,2,646.21,26,73.63,3,57.81,0.32,80.78,0
146,3,595.13,31,71.67,11,60.39,0.91,123.54,0
146,4,430.52,32,67.76,12,46.39,1.03,106.35,0
146,5,451.18,33,66.88,12,51.79,0.24,101.06,0
146,6,623.64,32,73.97,2,32.94,0.86,136.68,1
147,1,448.34,21,38.6,10,63.62,1.63,77.6,0
147,2,389.03,22,46.36,5,53.7,1.01,108.12,0
147,3,335.72,25,28.78,0,49.46,0.18,61.06,0
147,4,343.82,20,30.21,1,51.6,1.73,81.4,0
147,5,453.92,21,20.95,3,41.01,0.78,81.98,0
147,6,400.87,19,38.06,9,47.39,1.33,75.23,0
148,1,410.66,20,39.45,9,46.13,0.15,107.21,0
148,2,506.88,15,45.61,8,40.2,0.51,83.65,0
148,3,323.15,13,52.36,5,63.92,1.21,70.42,0
148,4,406.46,11,47.58,5,41.66,0.73,95.45,0
148,5,373.38,11,49.41,11,34.8,1.3,68.58,0
148,6,445.21,11,38.37,12,60.92,1.71,102.76,1
149,1,469.52,25,54.73,2,52.12,1.77,82.12,0
149,2,417.2,22,39.27,6,43.08,1.01,103.43,0
149,3,428.62,18,57.07,3,56.84,0.51,103.18,0
149,4,432.8,24,54.13,7,43.63,0.23,123.62,0
149,5,412.41,27,40.54,8,42.04,0.11,102.06,0
149,6,544.42,20,55.65,1,54.42,1.17,141.76,0
150,1,470.05,29,34.68,4,61.66,0.79,102.73,0
150,2,464.28,23,48.44,2,58.1,0.21,100.44,0
150,3,505.1,24,35.79,12,61.57,1.35,69.02,0
150,4,562.98,22,43.6,4,52.88,0.23,100.05,0
150,5,494.68,23,28.55,7,46.22,0.3,105.86,0
150,6,522.77,23,29.37,0,52.33,1.34,101.89,0
151,1,680.79,16,38.19,0,46.06,0.24,118.77,0
151,2,674.39,15,47.11,14,37.63,0.64,79.49,0
151,3,584.12,21,41.41,13,61.43,0.63,71.29,0
151,4,563.66,15,43.36,4,44.52,1.94,121.99,0
151,5,600.16,17,45.84,0,52.26,1.03,115.81,0
151,6,704.29,21,49.15,10,48.66,0.98,67.29,0
152,1,369.95,14,46.71,6,44.13,0.53,110.05,0
152,2,396.88,21,55.25,3,50.69,1.18,116.4,0
152,3,515.93,21,53.63,10,62.18,1.7,114.87,0
152,4,415.64,18,53.73,8,38.48,0.06,115.22,0
152,5,541.16,20,51.27,10,45.33,1.97,114.99,0
152,6,375.54,13,45.06,6,52.02,1.86,105.93,1
153,1,572.33,21,59.61,11,58.04,1.76,111.53,0
153,2,508.71,14,62.68,12,54.53,1.38,74.43,0
153,3,432.63,15,68.75,6,63.37,0.06,130.97,0
153,4,560.52,16,59.41,12,51.34,0.73,93.79,0
153,5,512.67,13,62.8,11,49.6,1.86,96.75,0
153,6,503.07,19,63.56,5,57.38,0.28,104.66,0
154,1,587.96,14,40.76,2,42.74,0.93,76.54,0
154,2,519.02,7,40.92,3,60.64,0.32,84.76,0
154,3,485.72,12,39.73,8,45.47,1.76,97.71,0
154,4,524.37,13,46.48,10,52.1,1.43,123.44,0
154,5,521.65,15,39.16,12,35.45,1.44,137.37,0
154,6,522.35,16,36.13,2,38.53,0.05,121.8,0
155,1,283.15,15,64.44,3,72.09,1.21,80.3,0
155,2,258.55,19,53.95,8,43.59,1.34,80,0
155,3,277.8,24,73.5,8,50.23,0.83,92.21,0
155,4,109.54,16,58.46,0,43.68,1.31,103.82,0
155,5,219.53,21,55.09,9,56.11,1.11,94.8,0
